,author,username,retweet_count,tweets,created_at
123,,AmudeyS,0,@Muhammad_Saewad Ketika Corona wapres pake doa qunut skrg ginjal akut kira2 pake doa apa tadz?,2022-10-23 10:05:52
124,asumsico,tiesa__,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-23 10:02:29
125,,pikiran_rakyat,0,"[UPDATE] Covid-19 di Indonesia per Minggu, 23 Oktober 2022, Kasus Positif Bertambah 1.685 Orang #updatecorona #coronaindonesia #updatecovid #corona #COVID19  https://t.co/AyIrr4Tinm via @YouTube",2022-10-23 10:00:17
126,,D_d_Dann,0,@Tora_sideacc ARTE REAL YWQYHQGSUHQQJJWIEKEKF LO MEJOR D LA SERIE R COVERS YA LISTO SE LLEVAN CORONA,2022-10-23 10:00:00
127,KatibaMpyaTz_,EdisonMyinga1,12,"“Tuna serikali ambayo ina uposhaji mkubwa kwa raia wake, tukianzia kwenye corona walituambia tusichanje na tufanye maombi, yani hawasemi ukweli hatimae madhara yake tuliyaona”. – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/pBEX7hhn9F https://t.co/saKkPnKiJC",2022-10-23 09:57:33
128,KatibaMpyaTz_,EdisonMyinga1,17,"“Katiba itatakiwa iseme mtu yoyote anayepotosha umma awajibishwe, hata kama ni Rais, kipindi cha corona upotoshaji ule uliua watu wengi”. Lazima tuwe nchi inayowajibisha watu wasio na maadili –  @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/pBEX7hhn9F https://t.co/w8EDmJy4Hx",2022-10-23 09:57:16
129,KatibaMpyaTz_,EdisonMyinga1,17,“Serikali ina upotoshaji  walisema pesa za corona walizopata watajenga shule lakini mpaka sasa kuna shule za chini ya mti nyingi tu na uhaba wa madarasa iko palepale”. Uwajibikaji ni kitu adimu sana nchini – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/pBEX7hzwnN https://t.co/eOdC0BFJ9R,2022-10-23 09:57:11
130,,LibrariBooks,0,"Demokrasi di Era Digital
https://t.co/71Wlr1Pir6
“Makin dalam dan pentingnya teknologi digital satu dekade terakhir dan bagaimana teknologi itu telah membantu pemerintah menjalankan roda pemerintahan selama pandemi Corona yang dimulai sejak awal 2020 membuat saya tertarik untuk",2022-10-23 09:43:08
131,,massugengg,0,"@telyufess Mahasiswa angkatan corona emang banyak gayanya, goblok",2022-10-23 09:41:53
132,,fallingmonstar,0,@ardianpancaa kelamaan tinggal di goa maba corona,2022-10-23 09:40:47
133,,Aghaniaga,0,"@papa_loren Abis Corona, Corolla? Pajero? Fortuner? Eh Fortuner uda dipake minyak goreng, apa lagi? Civic? L cepek?",2022-10-23 09:39:22
134,,RoniWibisono,0,Dulu ada yg bilang RI kebal corona dan setelahnya kalian tau sendiri 🤭 https://t.co/fT9oG3ARW6,2022-10-23 09:39:06
135,Adhek_Byt,kopassos,1,"Charta ini jg yg dulu bilang menurut survey si juliari adalah mentri terbaik yg paling berhasil menangani corona..dasar yunarto ""bobi..kini jilat boby menantu mukidi..
He narto ""bobi ❗kau kalok mau nengok survey yg betul itu di koran waspada  https://t.co/iIor5FSSSp",2022-10-23 09:34:13
136,,peachsodaa_,0,"lama lama corona udh kaya permen ye, banyak bgt varian nya😩",2022-10-23 09:26:25
137,Iam_jac5,EdisonMyinga1,22,"“Serikali ina upotoshaji, walisema pesa za corona walizopata watajenga shule lakini mpaka sasa kuna shule za chini ya mti nyingi  na uhaba wa madarasa uko palepale”. Uwajibikaji ni kitu adimu sana nchini – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/1db4uVKAvp https://t.co/gkOjsqQ3kK",2022-10-23 09:23:13
138,Iam_jac5,EdisonMyinga1,12,"“Tuna serikali ambayo ina uposhaji mkubwa kwa raia wake, tukianzia kwenye corona walituambia tusichanje na tufanye maombi, yani hawasemi ukweli hatimae madhara yake tuliyaona”. – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/1db4uVKAvp https://t.co/OGZi810aHa",2022-10-23 09:21:37
139,,jeywibu,0,"@tanyakanrl GILIRAN GUA MAU SEKOLAH ABIS PKL MALAH BEGINI, EMANG TAKDIR ANGKATAN GUA KALI YAK GA DI BOLEHIN NGERASAIN MASA SMK???! CORONA KEK TAIK",2022-10-23 09:21:08
140,Iam_jac5,EdisonMyinga1,16,"“Katiba itatakiwa iseme mtu yoyote anayepotosha umma awajibishwe, hata kama ni Rais, kipindi cha corona upotoshaji ule uliua watu wengi”. Lazima tuwe nchi inayowajibisha watu wasio na maadili –  @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/1db4uVtxtp https://t.co/NCVVpqjYez",2022-10-23 09:20:46
141,Kurniaw4nnnn,00nigirii,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-23 09:16:13
142,,budiriyantt,0,@muhwildhan_ Corona meneh kw,2022-10-23 09:07:51
143,,pinnuagrawal,0,@umashankarsingh Dost corona nahin ua na tumko:),2022-10-23 09:06:17
144,merwal_yuvraj,Virendr57699786,5,@News18Rajasthan Congrass sarkar corona warios ko pgl bnha rhi hi,2022-10-23 09:04:17
145,,Berita_Corona,0,"#Virus Corona Subvarian Omicron XBB Masuk Indonesia, Begini Gejalanya - Nova #Corona #Korona #VirusCorona https://t.co/XPoF3JIr70",2022-10-23 08:53:27
146,,lazeneno,0,@heyDian banyak yang gugur pas Corona ya...,2022-10-23 08:49:55
147,,LalaPurnawati,0,Vaksin booster terbukti tingkatkan herd immunity terhadap virus corona https://t.co/krESlM8dtu,2022-10-23 08:49:48
148,,PolairJateng,0,"SAT POLAIRUD POLRES JEPARA 

Giat :

- Patroli dialogis dengan warga Nelayan yg ada di Pelabuhan Pantai Kartini guna cegah penyebaran virus corona dan segala bentuk gangguan Kamtibmas.

- laksanakan patroli dialogis dan sambang di obyek wisata pantai Kartini, menghimbau https://t.co/2mLB9cCpAm",2022-10-23 08:49:28
149,garuda080,Andiriego_,19,"Jangan ragu dan khawatir untuk divaksin Covid-19, karena vaksin aman untuk kesehatan, juga efektif untuk meningkatkan kekebalan tubuh agar terhindar dari virus corona varian baru  Omicron BA.4 dan BA.5

 #WaspadaKovidPatuhiProkes https://t.co/rwQaeajw0B",2022-10-23 08:46:13
150,,farayyhascloud,0,"@MaybeYuvraj Meri baatien hi contagious hai,uski agey corona kya cheez hai",2022-10-23 08:46:05
151,merwal_yuvraj,jaipur_kaler,3,@AnkitAnitaSingh @TheUpenYadav Rajasthan my congrass corona warios ko job daky nikl deya 28000 cha ko barojgre krky phli sarkar bnhi nikmi yassi dusri sarkar ny kbi nhi keya,2022-10-23 08:44:48
152,,theTzCabinet,0,"@lewiatha @peppatz @ErnestKavol4 @IbrahimRobert14 Huyu Ni shabiki maandazi na upeo na akili zake vyote vimefika mwisho, ndio maana kasema angewatandika risasi wote watu ambao tayar wameshashindwa wamejisalimisha. 
Akili za Magufuli hizi , papai lina Corona, Mabeberu huku unawakopa, kutaka kuwauzia wazungu mitumba 😂😂🙌",2022-10-23 08:43:58
153,,SofianBrahmana,0,@DjokoRetnadi @sociotalker @CCICPolri Dia gagal paham bahwa Jokowi mampu dan berhasil mengatasi Corona dan ibu kota baru adl demi pemerataan pembangunan,2022-10-23 08:43:52
154,,Chala_kyun,5,"@collegemenfess Maaf kasar tp klo g ikhlas bilang nder
G semua org tubuhny kuat. Banyak loh org yg mudah sakit. Lalu kalo semester 3 berarti dia setahun d bawah aku ya alias masih masuk generasi corona. Mgkn dia jg butuh adaptasi lagi balek ke offline
Kamu bisa kuliah sambil kerja? Good for u",2022-10-23 08:41:41
155,asumsico,cloudvyie,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-23 08:39:02
156,,smartfm_medan,0,"Virus Corona subvarian Omicron XBB yang disebut menyebar secara signifikan di Singapura kini ditemukan di Tanah Air. Pernyataan itu disampaikan oleh Menteri Kesehatan Budi Gunadi dalam acara Forum Merdeka Barat 9, Jumat (21/10).

Menurut otoritas Singapura belum ada bukti XB… https://t.co/OJktPSq1oL",2022-10-23 08:33:46
157,JUSTshortsNOW,fakemakna3,2,@risalatulumami Benar bnget... Bukan salah agensi... Tp emng problem per pasport an lagi gonjang ganjing di semua wilayah efek corona yg membatasi negara mana saja😭,2022-10-23 08:33:37
158,,AgusMun25894838,0,"@susipudjiastuti Jdi mikirin vaksin bae corona di ada,,  juga",2022-10-23 08:32:22
159,,soobintoobinie,0,"MAAF TEMAN2 AKU PELAKUNYA, jangan nangis ya semuaaaaaa ak jg sedih sbnrnya tinggal 5 bulan lg bareng ips. Sebel sm corona soalnya 1 tahun lebih terbuang lewat layar kaca doang",2022-10-23 08:30:15
160,,sipalingconsent,0,"Nggak ada, dong. Memangnya ""kita"" punya calon independen yg diseleksi secara ketat oleh para ""ulama""? Kan tidak. Kita memilih berada di luar pemerintahan tapi kalau ada yg zalim thd Islam kita mengeluh

Seperti itu saja terus sampai virus corona bermutasi menjadi 1000000 varian https://t.co/QQWz5ykx8i",2022-10-23 08:28:14
161,ACEH_Foundation,wahyudie_mw,1,"Virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia.

#YARA #COVID #Omicron #CovidXBB #XBB https://t.co/L4LsMfJAVZ",2022-10-23 08:25:38
162,,jaebncod,0,corona beneran ngambil kehidupan gue asli,2022-10-23 08:25:37
163,merwal_yuvraj,ManojSi43270453,5,@News18Rajasthan Congrass sarkar corona warios ko pgl bnha rhi hi,2022-10-23 08:25:04
164,,merwal_yuvraj,5,@News18Rajasthan Congrass sarkar corona warios ko pgl bnha rhi hi,2022-10-23 08:23:38
165,asumsico,paramedisc,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-23 08:23:16
166,OlaweOg,MarekaMalili,1,@MarekaMalili Kweli kabisà. Turudi Eden yetu. Tusubiri Corona au mangonjwa ndo tukumbuke huko. Vya vya asili ni dawa,2022-10-23 08:18:24
167,,OlaweOg,1,@MarekaMalili Kweli kabisà. Turudi Eden yetu. Tusubiri Corona au mangonjwa ndo tukumbuke huko. Vya vya asili ni dawa,2022-10-23 08:18:16
168,,Joko_PandiR,0,Corona = Konspirasi Global https://t.co/VDaruUQlTJ,2022-10-23 08:17:45
169,Robert_Piliang,pitutururip,12,"Virus Corona berasal dari China.
Dampak yang terjadi pada China?

Banyak bermunculan orang kaya baru sebab covid.
China produksi Vaksin terbesar.
China produksi masker dan Alkes terbesar.
Banyak negara meminta pinjaman ke China untuk atasi covid. https://t.co/pR8PtZVzSr",2022-10-23 08:17:02
170,,KristyBella59,0,Vaksin booster terbukti tingkatkan herd immunity terhadap virus corona https://t.co/OOhnZpx0VB,2022-10-23 08:09:21
171,,LalaPurnawati,0,Vaksin booster terbukti tingkatkan herd immunity terhadap virus corona https://t.co/JAmPXsltrr,2022-10-23 08:08:55
172,,HumasseiBingai,0,"Kegiatan personil Polsek Sei Bingai dalam rangka pencegahan penyebaran virus corona ( Covid-19 )

#lawancorona
#dirumahaja https://t.co/8ATRSP0w1e",2022-10-23 08:08:08
173,ChangeTanzania,NamdiAzikiwe,29,“Serikali ina upotoshaji mkubwa walisema pesa za corona walizopata watajenga shule lakini mpaka sasa kuna shule za chini ya mti ni nyingi tu na changamoto ya madarasa iko palepale”. Uwajibikaji ni kitu adimu sana nchini – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/87Y4r3Y4ID,2022-10-23 08:06:54
174,ChangeTanzania,NamdiAzikiwe,24,"“Katiba itatakiwa iseme mtu yoyote anayepotosha umma awajibishwe, hata kama ni Rais, kipindi cha corona upotoshaji ule uliua watu wengi”. Lazima tuwe nchi inayowajibisha watu wasio na maadili –  @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/xrIF2nnozF https://t.co/ZiEq4ZA5sn",2022-10-23 08:06:51
175,ChangeTanzania,NamdiAzikiwe,21,"“Tuna serikali ambayo ina uposhaji mkubwa kwa raia wake, tukianzia kwenye corona walituambia tusichanje na tufanye maombi, yani hawasemi ukweli hatimae madhara yake tuliyaona”. – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/xrIF2n5flx https://t.co/MAie8eBuQd",2022-10-23 08:06:42
176,,LauArata,0,"@JPFBASE Segini.. udah ga banyak nonton sejak corona tapi, jadi pilih² banget sekarang 🥲 https://t.co/Uh4welpnyG",2022-10-23 08:01:44
177,,piwxpi,0,@miyunjii @convomf Karena musim juga g si ? Soalnya sebelum ada corona juga pas musim ini banyak yg sakit.. gerimis hampir setiap hari belum lagi dari panas eh tiba² ujan.. aku aja setiap pulang kerja pasti ke gerimasan terus itu si yg bikin badan g fit,2022-10-23 07:46:36
178,asumsico,foodiefandi,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-23 07:44:41
179,asumsico,cinamonteaa,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-23 07:43:49
180,,indianajonesone,0,@IMinakshiJoshi @PMOIndia @OfficeOf_MM corona tika,2022-10-23 07:38:36
181,,hannajoe20,0,"@kurawa Nasdem salah sendiri, akibat tdk hati2..
Akhirnya jadi sensi..jadi gak waras lagi berpikir.

Orang berpelukan dg selain keluarga dekat, resiko menular nya Virus.
Tdk hanya corona tp juga Virus intolerant 😃😃😃",2022-10-23 07:24:12
182,Kurniaw4nnnn,_kejumozarella,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-23 07:16:41
183,,_xzyozyo,0,"amit amit, jangan Corona lg plis😭😭 https://t.co/PAkYfObSXv",2022-10-23 07:16:40
184,asumsico,AFSavira,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-23 07:03:47
185,,aksibelatauhid,0,"Lafadz Adzan Ketika Corona Meluas yang Perlu diketahui.
Baca 👉 https://t.co/wc2SZ41bKU
.
Trend 🚀 Alhamdulillah Dita Malam Helena Maguire Reply 1988 Dakwah #Islam Minggu Tidur Umur 25 LEE TAEYONG Minions Kevin Manchester United Islam Makhachev Fajri. https://t.co/3hxCF00Lhq",2022-10-23 07:02:22
186,,anggipatidolk,0,luweh ra ngurus corona asu https://t.co/lAOpg9aDhw,2022-10-23 07:00:17
187,,letjne,0,"Dik, kalau di suruh pake masker tuh di pake, corona masih ada brow.",2022-10-23 06:53:18
188,,PRAVINP34260105,0,@cbawankule Bawankul ji corona hota visru naka hindu festival hindu festival karun jast politics naka karu hu saheb.....,2022-10-23 06:48:36
189,merwal_yuvraj,Rajende97652952,5,@ashokgehlot51 Rajasthan my congrass ny corona warios ky sathe dokha keya hi,2022-10-23 06:47:41
190,,takeawayplease,0,"@fahrisalam Mirip corona.

Dokter, anies, sdh ribut sejak januari.

Ni rezim malah promo pariwisata.",2022-10-23 06:46:51
191,,Corona_Cupid,0,"Tetap semangat, tetap berjuang walaupun ,kenyataan tidak sesuai dengan harapan.",2022-10-23 06:45:15
192,,cjagruti319,0,"@Janak_Sutariyaa Shivakashi ma heavy rainfall na lidhe aa vakhte market ma darukhanu ghanu monghu che. To pan market ma dhum kharidi che 2 years na corona periods pachi aa vakhte public ma diwali no utasah evo che k last 2 yrs ni kasar aa vakhte puri thai jase.. 
Happy diwali to all",2022-10-23 06:40:50
193,,RajaBab77604540,0,@BestThanBfor @ajayyvaghela @MukeshAhirYada2 @GujaratTak Tara feku e Loko ne su help Kari corona ma e k,2022-10-23 06:32:24
194,Iam_jac5,Godwin_Godwin3,22,"“Serikali ina upotoshaji, walisema pesa za corona walizopata watajenga shule lakini mpaka sasa kuna shule za chini ya mti nyingi  na uhaba wa madarasa uko palepale”. Uwajibikaji ni kitu adimu sana nchini – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/1db4uVKAvp https://t.co/gkOjsqQ3kK",2022-10-23 06:20:25
195,Iam_jac5,Godwin_Godwin3,12,"“Tuna serikali ambayo ina uposhaji mkubwa kwa raia wake, tukianzia kwenye corona walituambia tusichanje na tufanye maombi, yani hawasemi ukweli hatimae madhara yake tuliyaona”. – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/1db4uVKAvp https://t.co/OGZi810aHa",2022-10-23 06:20:14
196,evaristobonifa,depan_lala,3,"Sehat twips?

Lagi corona gini mimin absen dulu ngewein binor ah",2022-10-23 06:16:23
197,,merwal_yuvraj,0,@BSBhatiInc @ashokgehlot51 @DrBDKallaINC @RajCMO Rajasthan my congrass corona warios ko barojgre krdeya inky leya kuch bolo pahli sarkar bnhi congress barojgre krny wali,2022-10-23 06:12:07
198,,merwal_yuvraj,3,@AnkitAnitaSingh @TheUpenYadav Rajasthan my congrass corona warios ko job daky nikl deya 28000 cha ko barojgre krky phli sarkar bnhi nikmi yassi dusri sarkar ny kbi nhi keya,2022-10-23 06:09:43
199,,BlackEx74328444,0,@Mngcibelodge @ComradeMDU Kanti it's not Corona 🤣🤣🤣🤣,2022-10-23 06:04:27
200,,TheRecordDoctor,0,"ON AIR 🪩 BALKAN TOP 50
#50 CORONA Pop Ikona

STREAM https://t.co/2RanK0RU76 https://t.co/QbymCxf3fu",2022-10-23 06:04:18
201,,merwal_yuvraj,0,@manojpehul Congrass sarkar sy to achi hi kuki rajastan my corona warios ko barojgre krdeya congrass ny covid my kam krwa ky nikl deya phli sarkar bnhi congress pgl bnha ny my,2022-10-23 05:51:58
202,asumsico,ultrafeng,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-23 05:51:45
203,asumsico,punyamaskento,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-23 05:49:27
204,Kurniaw4nnnn,iaaaiooo,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-23 05:47:26
205,,bhagwan31599581,0,@ashokgehlot51 Sir humari toh original deewali jab manegi tab hum 16000 Cha corona woriours ki nokari ajj hi bahal ho apka ahsaan ye 16000 corona woriours dil se manege or 2023 me Congress party ki jeet pakki karane ka sankalp legnge thanks sir.,2022-10-23 05:40:53
206,Robert_Piliang,mutajir_mohamat,12,"Virus Corona berasal dari China.
Dampak yang terjadi pada China?

Banyak bermunculan orang kaya baru sebab covid.
China produksi Vaksin terbesar.
China produksi masker dan Alkes terbesar.
Banyak negara meminta pinjaman ke China untuk atasi covid. https://t.co/pR8PtZVzSr",2022-10-23 05:39:09
207,Kurniaw4nnnn,and__design,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-23 05:36:09
208,,shamshuzi,0,Mari berpartisipasi dalam Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5. #AyoVaksinCovid19 https://t.co/xUqCHDZcia,2022-10-23 05:33:37
209,,shamshuzi,0,Tidak perlu takut dengan vaksin. Vaksin tersebut aman bagi kesehatan karena akan membentuk kekebalan untuk menghindari virus Corona varian baru Omicron BA.4 dan BA.5. #AyoVaksinCovid19 https://t.co/MKkSdnJ3Ej,2022-10-23 05:33:28
210,Kurniaw4nnnn,dprlois,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-23 05:30:37
211,,COROna_Maan,0,@18Kishann @TheVijayMallya Commission maar k pura nh pd rha h ?,2022-10-23 05:28:15
212,,ACEH_Foundation,1,"Virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia.

#YARA #COVID #Omicron #CovidXBB #XBB https://t.co/L4LsMfJAVZ",2022-10-23 05:27:04
213,Kurniaw4nnnn,indira_dayou,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-23 05:16:24
214,asumsico,starrieselene,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-23 05:08:35
215,,merwal_yuvraj,0,@drcpjoshi Corona warios ko job do congrass sarkar kab tak pgl bnygi 28000 congress ko repeat krwangy,2022-10-23 05:05:51
216,,crushpsycho,0,knp yaa maba corona kek kntl smua,2022-10-23 05:02:38
217,,MrBaekja,0,"@collegemenfess Pas skripsian aku males2an dan akhirnya corona menyerang, terus penelitian ditunda hampir setahun karena ga boleh keluar rumah :)) yah telat lulusnya lama banget 🤣🤣🤭🤭",2022-10-23 05:02:22
218,Kurniaw4nnnn,bbxoxo09,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-23 04:55:52
219,,SadiaSh08895718,0,@tariqafaq Qq khoty dam bn rahy thy road bn rahy thy subsdy Dee hoi the petrl par diseal par or boht kch chl raha tha sehat card b chla Corona b handle Kiya or tu or 30 sal ka gand akhta kiaa 😅😅😅😅 bs thaknay lgany Wala rhta tha ab wo lgain gy IA,2022-10-23 04:54:09
